case,scene,split,state,seed,task_id,obj,slot,frame,measured,readout,vx,vy,vx_readout,vy_readout
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,2,6.5,9.279025330845188,9.914893342238777,-0.20594433004625898,9.276739622485286,-3.4951291597741525,14.590459335465425
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,2,6.5,12.369397741995696,11.463627324324271,0.49731304044140645,12.35939643508109,-0.3911692337374191,10.664869330763494
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,3,10.5,15.011659909646397,9.194219714343348,-0.2569082493237147,15.009461395876746,2.822729419399362,5.920584178778207
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,3,10.5,4.777609899933412,5.485656233747022,-0.2053727779144765,4.773193729363333,-0.2623669663046897,4.527570870335811
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,3,10.5,4.868063026637239,5.5646065497808035,-0.3254632788650952,-4.8571711196356775,-0.25879598087797584,-1.203105891262907
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,4,14.5,11.722819869277734,8.804952644491678,0.12073131049996846,-11.722198157265462,-0.7956742578631684,-5.829311160098672
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,4,14.5,6.487014864134533,4.9089163080679095,-0.023790116956365636,-6.486971240713001,-1.795964505143185,-4.957899284118137
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,4,14.5,3.556982399998604,3.920673535629962,-0.06572250950061971,-3.5563751694168557,-2.3227669095403094,-5.106624757265862
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,5,18.5,1.4459380040254768,0.7233011122797888,-0.07641369904047224,-1.4439174692772894,-1.0199822336487936,-6.720595691234101
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,5,18.5,0.21408205028415414,0.8844901081996452,-0.07239189368774532,-0.20147093582492062,-1.9805433163376016,-3.2159348841404407
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,5,18.5,2.480878327476245,3.926245412558206,0.07257054160284042,2.479816685207356,-0.4307589360441717,2.4153227446009486
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,6,22.5,6.192666134289144,8.051737105592252,-0.045893568804217466,6.192496074372116,-0.18069205893569262,5.674641276538221
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,6,22.5,4.982235898851939,5.016161596385021,0.0844443093849577,4.981520220818288,-2.3801012920329043,4.643272966600778
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,6,22.5,5.03833570599886,4.31804636947177,0.09895219808171304,5.037363908716327,0.3665013140964566,0.6118533988438208
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,7,26.5,9.786359225559778,5.925676322609078,-0.28406945974859354,9.782235502876484,1.5883309566128287,0.8507815330485884
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,7,26.5,4.963576646545279,2.307486641829993,-0.11899422772894468,4.962150088408942,-0.585874737637281,1.0648969349156427
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,7,26.5,4.856908772766373,3.3160060259031185,-0.03754109980600333,-4.856763685089106,-3.035622248817776,-4.177483437126902
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,8,30.5,4.858935081155822,1.6543957760915848,0.043539651894298,-4.858740003498815,-0.12246569814745567,-5.335452164015234
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,8,30.5,4.432354798626742,1.7674364590482536,-0.03704280539343472,-4.4322000058072835,-1.7059446802614586,-4.651809656901227
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,8,30.5,2.8077816673790705,3.076637563449453,0.0653813967052315,2.807020335629022,-0.5741006115063338,5.901491231342444
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,9,34.5,3.546261893203105,2.811604506947078,0.16504690505705638,3.542419079430829,0.1815390625374087,4.597496052465122
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,9,34.5,0.9060411849251998,-0.09358265138030042,0.17313640420225057,0.8893449355118491,1.07220066564527,-0.35239434556483373
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,9,34.5,1.3675838498883361,1.3462530652733808,0.0703187809405108,1.3657748187466496,-0.6735449276098933,0.14151784147051116
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,10,38.5,3.5907434069977047,1.997453039304284,-0.09029926276909919,3.5896078139597423,1.4003538324642126,-0.5002086202940024
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,10,38.5,6.259687256763585,2.095674434024183,-0.024953500400488337,6.259637519481953,-1.010351953721387,5.75285689783527
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,10,38.5,1.1628231277333798,0.9988563710381757,-0.07065853368650324,1.160674372082417,-3.8777184912544342,2.0908243952044585
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,11,42.5,2.7888111986585598,0.16371715912081086,0.10957523280778787,-2.786657705947846,-1.203395939561758,-4.447821096927092
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,11,42.5,1.3786381952124156,-1.0412262546841138,-0.01616713051369061,-1.37854339691919,-4.476661102150977,-1.9671481839332263
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,11,42.5,0.5122840530516581,-0.1752106148938557,0.03631694059681649,0.5109951377818789,-2.482444994065233,1.7420545876740787
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,0,12,46.5,5.388613900661502,3.3221294960346683,0.05115792936262551,5.388371055956123,-1.3265179517924597,5.306833715608661
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,1,12,46.5,1.7181315403471895,0.23027119994215273,0.10673681041910185,1.7148128886958376,-0.4603321011730772,3.438333931406162
007_S02_V3-02_drop__m2,2,test,CENTER,12011,pd66_007_S02_V3-02_drop__m2__CENTER__s12011,2,12,46.5,0.6818696603711659,-1.071023946663014,0.05641571848818785,-0.6795318244513282,-0.1308584891649871,-1.4220486459389972
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,1,2.5,4.055372259176434,2.9014948078972638,-0.071974668951907,4.054733506351193,-0.07429220397663272,1.6647956619231583
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,1,2.5,3.9227226862086546,3.492876052774436,0.14583589118997226,3.9200108629615897,-1.447700495091864,4.3981308932136125
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,1,2.5,5.1122279473987735,4.958061582970703,0.03236449415926472,5.1121254997977985,-1.735203486639801,5.087888354465555
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,2,6.5,12.3077996787497,11.035024931917135,-0.1410297098684623,12.30699165325002,-2.1120728238149615,12.00606350635687
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,2,6.5,9.123537364137315,8.862703261499426,-0.4374580550672363,9.113043645504309,-1.9842420977288169,13.37012067333411
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,2,6.5,15.918943060033698,11.01888082053931,0.4171101335707135,15.913477535883464,0.2152030971284551,10.61997459269702
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,3,10.5,8.996991473111091,5.878300988184423,-0.11470955693112046,8.996260183252947,2.5726757082586476,3.6528929170520783
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,3,10.5,5.315444718326775,5.612035677974594,0.4391462803779177,-5.297273175702594,-2.9670915037534833,1.267238731412223
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,3,10.5,9.33251094356703,10.11017712470502,-0.3017017232745502,-9.327632957078208,-1.0739013640104276,-2.2926094706635523
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,4,14.5,7.665881992444085,5.789818551087622,0.22487975664714668,-7.662582842431709,-1.7310797759866186,-6.132174881513657
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,4,14.5,0.8998033066684201,2.9596459184256965,0.06682525914100097,-0.8973184359145648,-3.463465778820872,-1.7445753951258527
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,4,14.5,2.8773177805229655,2.643976210470538,0.14203857665593206,-2.873809780214265,-2.4151975263796874,-4.32157380806922
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,5,18.5,0.41207136372392794,1.1396719452232018,0.19197727777197998,0.3646197109600052,-1.6867686265514779,-4.20637830339194
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,5,18.5,2.7069228273616672,4.285535026391324,0.013265308372479013,2.7068903237636848,-1.7531001870448464,3.806221223688183
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,5,18.5,4.705441570749653,4.85748070158153,0.058510339839801875,4.705077780002239,-0.3365726664350417,2.439580216734506
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,6,22.5,8.469991878130447,8.4552650487073,-0.05644976034266165,8.469803766330893,0.14794994449709775,8.023623872474902
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,6,22.5,2.1481413488227656,2.103457901108633,0.06810396199716706,2.1470615046808463,-1.0823417057744413,0.7144253662037231
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,6,22.5,5.4187597105979,3.6536638650179825,0.24588403760233177,5.41317816455836,0.11632453686851019,-0.48551963880135807
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,7,26.5,0.5804834845260483,1.343881374042073,-0.005943046065226554,-0.5804530609885432,0.7656788909796746,-1.1632787161578064
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,7,26.5,0.717429397618069,-0.3988302203743306,-0.11045834951439701,-0.7088750902586298,-6.433928856759101,-1.5033141231218852
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,7,26.5,4.3316807410245115,4.162257883337753,0.03391331184711817,-4.331547983047426,-2.6078825702236843,-1.4274985689666155
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,8,30.5,1.7262244756689715,-0.565584748701145,0.11066851079663138,-1.7226733355795205,-1.6802324605923171,-5.831963399631699
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,8,30.5,1.932982404089703,0.30571447059518686,-0.010064221598076984,1.9329562038401265,0.8654256354942083,5.013457118906565
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,8,30.5,3.787464447653282,1.8395528992444854,-0.08047633814892378,3.7866093673939645,0.7929461507414338,0.8150301661132877
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,9,34.5,0.8385296833544792,0.15168696636446555,-0.07571541287359196,0.835104308526752,-1.725932473281168,0.6007547609005592
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,9,34.5,0.372824643777021,-0.09955928499248223,-0.031210424467508345,0.371515981368259,-1.172774656417446,-0.17168818259400243
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,9,34.5,0.8819026105839377,3.2817017463485167,0.05276113500888187,0.8803229391463901,-0.5566323701895124,3.2278506248271412
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,10,38.5,3.6794605345085136,1.4905347690175965,-0.11556678143751924,3.6776451900684832,-0.9587773801262103,3.472323633278676
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,10,38.5,0.8422661125489295,0.16855721271639457,-0.05959482563630445,-0.8401551410933962,-2.4321641815134605,0.3909366675780209
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,10,38.5,2.5445668683400933,1.5575843555257447,0.1341385434183394,-2.5410288071219727,-3.0177177447148082,-0.8742071685393578
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,11,42.5,0.3851155915168484,-1.7077938587338855,-0.01991924689627922,0.3846001071664659,-1.1577196980948592,-2.3357408642296686
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,11,42.5,0.9860352376948591,0.29136800054973744,-0.02453139850451862,0.9857300342707276,-3.1106094443480297,4.384557919868685
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,11,42.5,3.5096420075541572,0.350314734850004,0.014316026803646765,3.5096128094941377,-1.3428712026802951,0.2733201997796656
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,0,12,46.5,0.05973516268317473,-1.1699224643052064,0.030569942205329426,0.05132025228258499,-1.8182253483571513,-0.5101537892164645
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,1,12,46.5,0.4404979275449953,1.028433407266348,-0.02557215439544507,-0.43975503304795893,-1.145256171095587,0.7277297111289351
007_S02_V3-02_drop__m2,2,test,CENTER,15013,pd66_007_S02_V3-02_drop__m2__CENTER__s15013,2,12,46.5,0.5445579944476782,-0.23642766211322197,0.08577453634123913,0.5377602981183373,0.1987070988403461,-0.14535602171240947
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,1,2.5,1.7416918787002067,-1.0893775562431136,-0.3488970427374284,1.7063884240990774,-5.071125535299869,2.380645906019306
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,2,6.5,5.697946219261609,5.02808088610246,-0.002625934078218961,5.697945614172522,-2.2094686259386203,7.71732371263675
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,3,10.5,3.663090495195915,0.9309899448524606,-0.21371124866940364,3.656851033086639,-1.9942060566726896,0.5276643794325823
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,4,14.5,4.328125527575798,4.820165550865045,0.03566655532711138,-4.327978567331911,-1.4596208416133172,-5.007337314781536
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,5,18.5,2.736384015426301,-0.38468103387241825,0.057161976767008585,-2.735786904766644,-1.0643461139828483,-5.714996521588694
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,6,22.5,0.20119263325962988,-0.6796242329090036,0.01608285788267949,0.20054879047321492,-1.8492911043322942,-3.215183147118223
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,7,26.5,2.450122357109501,2.234919562686232,-0.1186632766754883,2.4472471455855156,-1.656032220544794,2.992018907245867
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,8,30.5,4.1792067184435515,3.5867800982783695,-0.0033586499887064748,4.179205368841542,-1.1477337459075907,3.359086068291332
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,9,34.5,3.284583867544429,1.6502635329547104,-0.12756544411721507,3.282105763134439,-1.2224918422987285,3.0037231019992077
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,10,38.5,1.2831828917135113,0.0796051491382519,0.17686592315228608,-1.2709353952163496,-1.2484048629542637,-2.7577287157210613
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,11,42.5,1.8071503618042661,0.5417520532112956,0.084064868956375,-1.8051940416411298,-1.8657888580124344,-5.1004690221446625
048_S09_S09_02,9,test,eL4,42,pd66_048_S09_S09_02__eL4__s42,0,12,46.5,0.4760420531121532,-0.9745238012349962,0.03386011229464429,-0.4748363182472758,-0.9228206867447877,-3.19250506993618
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,1,2.5,1.0407412810752172,-2.676507799701387,0.07720137408419987,1.0378739624702007,-3.4483051857311917,1.6874174577936731
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,2,6.5,4.114707448413997,2.631014570310608,0.1399230335409129,4.11232767793598,-0.5754694604040052,4.81669702123715
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,3,10.5,4.818819120710436,5.335765217064881,0.10768392188457483,4.817615789069532,-0.29550411314587843,4.470536124633082
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,4,14.5,6.015610189370335,5.275676033984732,0.1830963065398123,-6.012823105080315,-0.8218019331305524,-3.5195405067091494
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,5,18.5,3.191806067308873,-0.6898593953904708,-0.09673050791465129,-3.19033997877159,-1.4471619452801183,-4.965085113959323
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,6,22.5,0.322224469752023,-0.8056148328914974,-0.05144378827909577,-0.31809141068955,-1.2733887725654494,-3.541480657800866
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,7,26.5,0.8465792017071802,-0.41215445850455357,0.03560541265660504,0.8458301244060294,-0.6887902592062862,0.7653467372450324
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,8,30.5,3.4909190574517597,3.1067658774716733,0.020223280535014966,3.4908604791088806,0.048278212060782755,4.84791772321758
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,9,34.5,4.224052656486355,3.3135636083262763,-0.07676036484012912,4.22335514622664,0.8010749426608426,4.163846644607264
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,10,38.5,4.159091067650226,2.8684962746054343,0.28455825460970346,-4.149345142156937,-0.2822846126940022,-3.9172843653668137
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,11,42.5,2.88456966722384,1.068920588765026,-0.19236574235779927,-2.8781482912169394,-1.6536418021844599,-4.944727069715181
048_S09_S09_02,9,test,eL4,3407,pd66_048_S09_S09_02__eL4__s3407,0,12,46.5,0.5856051250156947,-1.3446646680476206,-0.05621855183875368,-0.5829003661637217,0.07978924426857326,-2.100363555675771
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,1,2.5,0.8533886500724708,-1.8968277367401605,0.05657037050883673,0.8515115860944036,-4.358906886585468,3.2483149629815427
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,2,6.5,4.634145148526358,3.531119788590927,0.05440000327611187,4.633825838036421,-1.6839495432324945,5.415923218715789
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,3,10.5,0.18982260063827464,1.2348673929095795,0.15499458292036933,0.10958694711697489,-0.8643912392664379,-1.8112642087218704
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,4,14.5,4.454212710838516,4.101547664355396,-0.14759594103734344,-4.45176665062138,-1.864532817421755,-4.8771675479855405
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,5,18.5,1.5357734323544232,-0.864561406441859,-0.10194223672350518,-1.5323863141836966,-1.0794343768667194,-5.10536218082282
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,6,22.5,0.2706189487143634,-1.2134194351576557,-0.001333425782672748,0.2706156635875857,-0.9188057448779341,-2.7032056254111807
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,7,26.5,1.9486093054976297,1.0548856154813242,-0.027050990559905584,1.948421532775103,-1.0630476370510087,1.9182664960822589
048_S09_S09_02,9,test,eL4,137,pd66_048_S09_S09_02__eL4__s137,0,8,30.5,5.471710863828722,5.164395966301624,0.11607711282679248,5.470479492806737,-0.8397175150750409,7.007091332760374
